int(self),DRONE_MODE,TARGET_MODE,nb_drones_init,nb_target_init,no_of_target,minor_cell_side,major_cell_side,droneBatteryCapacity,rescue_sensitivity,cur_energy_consumed,cur_avg_target_hit_time
2071,Random,Dnyamic,6,1,0,2,2,3000,1.0,0.04788888888888987,35.0
2072,Random,Sourced,6,1,0,2,2,3000,1.0,0.02227777777777821,17.0
2073,Random,Static,6,6,0,2,2,3000,1.0,0.04511111111111202,5.5
2074,Random,Dnyamic,6,6,0,2,2,3000,1.0,0.02133333333333376,2.6666666666666665
2075,Random,Sourced,6,6,0,2,2,3000,1.0,0.02372222222222268,3.0
2076,Random,Static,6,11,0,2,2,3000,1.0,0.04088888888888972,2.727272727272727
2077,Random,Dnyamic,6,11,0,2,2,3000,1.0,0.05777777777777896,3.8181818181818183
2078,Random,Sourced,6,11,0,2,2,3000,1.0,0.04483333333333425,3.0
2079,Random,Static,6,16,0,2,2,3000,1.0,0.06122222222222348,2.8125
2080,Random,Dnyamic,6,16,0,2,2,3000,1.0,0.04522222222222313,2.125
2081,Random,Sourced,6,16,0,2,2,3000,1.0,0.03755555555555631,1.75
2082,Random,Static,6,21,0,2,2,3000,1.0,0.05044444444444548,1.7619047619047619
2083,Random,Dnyamic,6,21,0,2,2,3000,1.0,0.05194444444444549,1.8571428571428572
2084,Random,Sourced,6,21,0,2,2,3000,1.0,0.02883333333333389,1.0476190476190477
2085,Random,Static,6,26,0,2,2,3000,1.0,0.05877777777777896,1.6923076923076923
2086,Random,Dnyamic,6,26,0,2,2,3000,1.0,0.05200000000000105,1.5
2087,Random,Sourced,6,26,0,2,2,3000,1.0,0.0598888888888901,1.7307692307692308
2088,Random,Static,6,31,0,2,2,3000,1.0,0.04700000000000093,1.1612903225806452
2089,Random,Dnyamic,6,31,0,2,2,3000,1.0,0.05777777777777896,1.3548387096774193
2090,Random,Sourced,6,31,0,2,2,3000,1.0,0.04905555555555655,1.1612903225806452
2091,Random,Static,6,36,0,2,2,3000,1.0,0.04633333333333426,0.9722222222222222
2092,Random,Dnyamic,6,36,0,2,2,3000,1.0,0.08716666666666846,1.7777777777777777
2093,Random,Sourced,6,36,0,2,2,3000,1.0,0.05594444444444557,1.1666666666666667
2094,Random,Static,6,41,0,2,2,3000,1.0,0.064166666666668,1.1219512195121952
2095,Random,Dnyamic,6,41,0,2,2,3000,1.0,0.071555555555557,1.3170731707317074
2096,Random,Sourced,6,41,0,2,2,3000,1.0,0.07877777777777935,1.4878048780487805
2097,Random,Static,6,46,0,2,2,3000,1.0,0.06133333333333457,1.0
2098,Random,Dnyamic,6,46,0,2,2,3000,1.0,0.08488888888889064,1.3478260869565217
2099,Random,Sourced,6,46,0,2,2,3000,1.0,0.07216666666666811,1.1956521739130435
2100,Random,Static,6,1,0,2,2,3000,1.5,0.0261111111111116,21.0
2101,Random,Dnyamic,6,1,0,2,2,3000,1.5,0.04788888888888987,35.0
2102,Random,Sourced,6,1,0,2,2,3000,1.5,0.02227777777777821,17.0
2103,Random,Static,6,6,0,2,2,3000,1.5,0.04511111111111202,5.5
2104,Random,Dnyamic,6,6,0,2,2,3000,1.5,0.02133333333333376,2.6666666666666665
2105,Random,Sourced,6,6,0,2,2,3000,1.5,0.02372222222222268,3.0
2106,Random,Static,6,11,0,2,2,3000,1.5,0.05955555555555677,4.0
2107,Random,Dnyamic,6,11,0,2,2,3000,1.5,0.022555555555556,1.5454545454545454
2108,Random,Sourced,6,11,0,2,2,3000,1.5,0.06633333333333469,4.454545454545454
2109,Random,Static,6,16,0,2,2,3000,1.5,0.04472222222222314,2.0
2110,Random,Dnyamic,6,16,0,2,2,3000,1.5,0.04522222222222313,2.125
2111,Random,Sourced,6,16,0,2,2,3000,1.5,0.05116666666666769,2.4375
2112,Random,Static,6,21,0,2,2,3000,1.5,0.05044444444444548,1.7619047619047619
2113,Random,Dnyamic,6,21,0,2,2,3000,1.5,0.06577777777777911,2.3333333333333335
2114,Random,Sourced,6,21,0,2,2,3000,1.5,0.03266666666666732,1.1428571428571428
2115,Random,Static,6,26,0,2,2,3000,1.5,0.06366666666666798,1.7692307692307692
2116,Random,Dnyamic,6,26,0,2,2,3000,1.5,0.05500000000000112,1.5769230769230769
2117,Random,Sourced,6,26,0,2,2,3000,1.5,0.0542777777777789,1.5
2118,Random,Static,6,31,0,2,2,3000,1.5,0.04250000000000084,1.064516129032258
2119,Random,Dnyamic,6,31,0,2,2,3000,1.5,0.05777777777777896,1.3548387096774193
2120,Random,Sourced,6,31,0,2,2,3000,1.5,0.0748888888888904,1.8064516129032258
2121,Random,Static,6,36,0,2,2,3000,1.5,0.04633333333333426,0.9722222222222222
2122,Random,Dnyamic,6,36,0,2,2,3000,1.5,0.07361111111111263,1.5
2123,Random,Sourced,6,36,0,2,2,3000,1.5,0.06450000000000129,1.3611111111111112
2124,Random,Static,6,41,0,2,2,3000,1.5,0.06300000000000128,1.146341463414634
2125,Random,Dnyamic,6,41,0,2,2,3000,1.5,0.0974444444444464,1.829268292682927
2126,Random,Sourced,6,41,0,2,2,3000,1.5,0.07877777777777935,1.4878048780487805
2127,Random,Static,6,46,0,2,2,3000,1.5,0.06133333333333457,1.0
2128,Random,Dnyamic,6,46,0,2,2,3000,1.5,0.09294444444444638,1.4565217391304348
2129,Random,Sourced,6,46,0,2,2,3000,1.5,0.11422222222222456,1.8695652173913044
2130,Random,Static,6,1,0,2,2,3000,2.0,0.0261111111111116,21.0
2131,Random,Dnyamic,6,1,0,2,2,3000,2.0,0.04788888888888987,35.0
2132,Random,Sourced,6,1,0,2,2,3000,2.0,0.02227777777777821,17.0
2133,Random,Static,6,6,0,2,2,3000,2.0,0.04511111111111202,5.5
2134,Random,Dnyamic,6,6,0,2,2,3000,2.0,0.01966666666666705,2.3333333333333335
2135,Random,Sourced,6,6,0,2,2,3000,2.0,0.02372222222222268,3.0
2136,Random,Static,6,11,0,2,2,3000,2.0,0.05955555555555677,4.0
2137,Random,Dnyamic,6,11,0,2,2,3000,2.0,0.0588888888888901,3.909090909090909
2138,Random,Sourced,6,11,0,2,2,3000,2.0,0.02566666666666717,1.7272727272727273
2139,Random,Static,6,16,0,2,2,3000,2.0,0.04522222222222313,2.125
2140,Random,Dnyamic,6,16,0,2,2,3000,2.0,0.04522222222222313,2.125
2141,Random,Sourced,6,16,0,2,2,3000,2.0,0.05077777777777878,2.5
2142,Random,Static,6,21,0,2,2,3000,2.0,0.05788888888889007,2.0476190476190474
2143,Random,Dnyamic,6,21,0,2,2,3000,2.0,0.02933333333333392,1.0476190476190477
2144,Random,Sourced,6,21,0,2,2,3000,2.0,0.05055555555555657,1.8095238095238095
2145,Random,Static,6,26,0,2,2,3000,2.0,0.06366666666666798,1.7692307692307692
2146,Random,Dnyamic,6,26,0,2,2,3000,2.0,0.05616666666666781,1.6153846153846154
2147,Random,Sourced,6,26,0,2,2,3000,2.0,0.04472222222222314,1.2307692307692308
2148,Random,Static,6,31,0,2,2,3000,2.0,0.04250000000000084,1.064516129032258
2149,Random,Dnyamic,6,31,0,2,2,3000,2.0,0.05455555555555665,1.3225806451612903
2150,Random,Sourced,6,31,0,2,2,3000,2.0,0.03238888888888954,0.7741935483870968
2151,Random,Static,6,36,0,2,2,3000,2.0,0.05427777777777887,1.1388888888888888
2152,Random,Dnyamic,6,36,0,2,2,3000,2.0,0.07655555555555711,1.5833333333333333
2153,Random,Sourced,6,36,0,2,2,3000,2.0,0.04611111111111203,0.9722222222222222
2154,Random,Static,6,41,0,2,2,3000,2.0,0.06300000000000128,1.146341463414634
2155,Random,Dnyamic,6,41,0,2,2,3000,2.0,0.08266666666666833,1.5365853658536586
2156,Random,Sourced,6,41,0,2,2,3000,2.0,0.07577777777777932,1.3902439024390243
2157,Random,Static,6,46,0,2,2,3000,2.0,0.05388888888888999,0.8695652173913043
2158,Random,Dnyamic,6,46,0,2,2,3000,2.0,0.10594444444444662,1.7173913043478262
2159,Random,Sourced,6,46,0,2,2,3000,2.0,0.05727777777777891,0.9782608695652174
2160,Firefly Algorithm,Static,11,1,0,2,2,1000,0.5,0.01972727272727266,5.0
2161,Firefly Algorithm,Dnyamic,11,1,0,2,2,1000,0.5,0.03063636363636365,8.0
2162,Firefly Algorithm,Sourced,11,1,0,2,2,1000,0.5,0.0150909090909091,4.0
2163,Firefly Algorithm,Static,11,6,0,2,2,1000,0.5,0.04727272727272735,2.1666666666666665
2164,Firefly Algorithm,Dnyamic,11,6,0,2,2,1000,0.5,0.08072727272727283,3.8333333333333335
2165,Firefly Algorithm,Sourced,11,6,0,2,2,1000,0.5,0.02445454545454545,1.1666666666666667
2166,Firefly Algorithm,Static,11,11,0,2,2,1000,0.5,0.1037272727272728,2.5454545454545454
2167,Firefly Algorithm,Dnyamic,11,11,0,2,2,1000,0.5,0.09045454545454555,2.1818181818181817
2168,Firefly Algorithm,Sourced,11,11,0,2,2,1000,0.5,0.04690909090909095,1.2727272727272727
2169,Firefly Algorithm,Static,11,16,0,2,2,1000,0.5,0.06800000000000007,1.1875
2170,Firefly Algorithm,Dnyamic,11,16,0,2,2,1000,0.5,0.06154545454545459,1.0
2171,Firefly Algorithm,Sourced,11,16,0,2,2,1000,0.5,0.03272727272727274,0.625
2172,Firefly Algorithm,Static,11,21,0,2,2,1000,0.5,0.07554545454545455,1.0
2173,Firefly Algorithm,Dnyamic,11,21,0,2,2,1000,0.5,0.06209090909090915,0.8571428571428571
2174,Firefly Algorithm,Sourced,11,21,0,2,2,1000,0.5,0.05254545454545458,0.7619047619047619
2175,Firefly Algorithm,Static,11,26,0,2,2,1000,0.5,0.06681818181818187,0.6923076923076923
2176,Firefly Algorithm,Dnyamic,11,26,0,2,2,1000,0.5,0.09945454545454556,1.0769230769230769
2177,Firefly Algorithm,Sourced,11,26,0,2,2,1000,0.5,0.0617272727272728,0.6538461538461539
2178,Firefly Algorithm,Static,11,31,0,2,2,1000,0.5,0.05181818181818187,0.4838709677419355
2179,Firefly Algorithm,Dnyamic,11,31,0,2,2,1000,0.5,0.04436363636363645,0.41935483870967744
2180,Firefly Algorithm,Sourced,11,31,0,2,2,1000,0.5,0.06454545454545461,0.6129032258064516
2181,Firefly Algorithm,Static,11,36,0,2,2,1000,0.5,0.1123636363636365,0.8611111111111112
2182,Firefly Algorithm,Dnyamic,11,36,0,2,2,1000,0.5,0.04500000000000006,0.4166666666666667
2183,Firefly Algorithm,Sourced,11,36,0,2,2,1000,0.5,0.04963636363636363,0.4166666666666667
2184,Firefly Algorithm,Static,11,41,0,2,2,1000,0.5,0.05090909090909092,0.36585365853658536
2185,Firefly Algorithm,Dnyamic,11,41,0,2,2,1000,0.5,0.08218181818181826,0.5365853658536586
2186,Firefly Algorithm,Sourced,11,41,0,2,2,1000,0.5,0.03163636363636368,0.2682926829268293
2187,Firefly Algorithm,Static,11,46,0,2,2,1000,0.5,0.07581818181818188,0.4782608695652174
2188,Firefly Algorithm,Dnyamic,11,46,0,2,2,1000,0.5,0.07036363636363642,0.4782608695652174
2189,Firefly Algorithm,Sourced,11,46,0,2,2,1000,0.5,0.11263636363636374,0.6739130434782609
2190,Firefly Algorithm,Static,11,1,0,2,2,1000,1.0,0.01972727272727266,5.0
2191,Firefly Algorithm,Dnyamic,11,1,0,2,2,1000,1.0,0.03063636363636365,8.0
2192,Firefly Algorithm,Sourced,11,1,0,2,2,1000,1.0,0.0150909090909091,4.0
2193,Firefly Algorithm,Static,11,6,0,2,2,1000,1.0,0.04727272727272735,2.1666666666666665
2194,Firefly Algorithm,Dnyamic,11,6,0,2,2,1000,1.0,0.08072727272727283,3.8333333333333335
2195,Firefly Algorithm,Sourced,11,6,0,2,2,1000,1.0,0.02445454545454545,1.1666666666666667
2196,Firefly Algorithm,Static,11,11,0,2,2,1000,1.0,0.12190909090909105,3.0
2197,Firefly Algorithm,Dnyamic,11,11,0,2,2,1000,1.0,0.07181818181818188,1.8181818181818181
2198,Firefly Algorithm,Sourced,11,11,0,2,2,1000,1.0,0.1430909090909092,3.727272727272727
2199,Firefly Algorithm,Static,11,16,0,2,2,1000,1.0,0.06800000000000007,1.1875
2200,Firefly Algorithm,Dnyamic,11,16,0,2,2,1000,1.0,0.06154545454545459,1.0
2201,Firefly Algorithm,Sourced,11,16,0,2,2,1000,1.0,0.03272727272727274,0.625
2202,Firefly Algorithm,Static,11,21,0,2,2,1000,1.0,0.07636363636363643,1.0
2203,Firefly Algorithm,Dnyamic,11,21,0,2,2,1000,1.0,0.0533636363636364,0.7619047619047619
2204,Firefly Algorithm,Sourced,11,21,0,2,2,1000,1.0,0.05254545454545458,0.7619047619047619
2205,Firefly Algorithm,Static,11,26,0,2,2,1000,1.0,0.07663636363636364,0.8076923076923077
2206,Firefly Algorithm,Dnyamic,11,26,0,2,2,1000,1.0,0.04518181818181828,0.5
2207,Firefly Algorithm,Sourced,11,26,0,2,2,1000,1.0,0.0617272727272728,0.6538461538461539
2208,Firefly Algorithm,Static,11,31,0,2,2,1000,1.0,0.05181818181818187,0.4838709677419355
2209,Firefly Algorithm,Dnyamic,11,31,0,2,2,1000,1.0,0.07127272727272735,0.6774193548387096
2210,Firefly Algorithm,Sourced,11,31,0,2,2,1000,1.0,0.06454545454545461,0.6129032258064516
2211,Firefly Algorithm,Static,11,36,0,2,2,1000,1.0,0.08409090909090917,0.6388888888888888
2212,Firefly Algorithm,Dnyamic,11,36,0,2,2,1000,1.0,0.03645454545454545,0.3055555555555556
2213,Firefly Algorithm,Sourced,11,36,0,2,2,1000,1.0,0.12736363636363646,1.0
2214,Firefly Algorithm,Static,11,41,0,2,2,1000,1.0,0.07800000000000007,0.5365853658536586
2215,Firefly Algorithm,Dnyamic,11,41,0,2,2,1000,1.0,0.2367272727272729,1.5365853658536586
2216,Firefly Algorithm,Sourced,11,41,0,2,2,1000,1.0,0.0250909090909091,0.1951219512195122
2217,Firefly Algorithm,Static,11,46,0,2,2,1000,1.0,0.06545454545454554,0.41304347826086957
2218,Firefly Algorithm,Dnyamic,11,46,0,2,2,1000,1.0,0.0411818181818182,0.32608695652173914
2219,Firefly Algorithm,Sourced,11,46,0,2,2,1000,1.0,0.10781818181818194,0.6521739130434783
2220,Firefly Algorithm,Static,11,1,0,2,2,1000,1.5,0.01972727272727266,5.0
2221,Firefly Algorithm,Dnyamic,11,1,0,2,2,1000,1.5,0.02836363636363642,7.0
2222,Firefly Algorithm,Sourced,11,1,0,2,2,1000,1.5,0.0150909090909091,4.0
2223,Firefly Algorithm,Static,11,6,0,2,2,1000,1.5,0.04727272727272735,2.1666666666666665
2224,Firefly Algorithm,Dnyamic,11,6,0,2,2,1000,1.5,0.08072727272727283,3.8333333333333335
2225,Firefly Algorithm,Sourced,11,6,0,2,2,1000,1.5,0.02445454545454545,1.1666666666666667
2226,Firefly Algorithm,Static,11,11,0,2,2,1000,1.5,0.09581818181818193,2.3636363636363638
2227,Firefly Algorithm,Dnyamic,11,11,0,2,2,1000,1.5,0.07181818181818188,1.8181818181818181
2228,Firefly Algorithm,Sourced,11,11,0,2,2,1000,1.5,0.02681818181818184,0.7272727272727273
2229,Firefly Algorithm,Static,11,16,0,2,2,1000,1.5,0.08300000000000009,1.4375
2230,Firefly Algorithm,Dnyamic,11,16,0,2,2,1000,1.5,0.06154545454545459,1.0
2231,Firefly Algorithm,Sourced,11,16,0,2,2,1000,1.5,0.03272727272727274,0.625
2232,Firefly Algorithm,Static,11,21,0,2,2,1000,1.5,0.07636363636363643,1.0
2233,Firefly Algorithm,Dnyamic,11,21,0,2,2,1000,1.5,0.0533636363636364,0.7619047619047619
2234,Firefly Algorithm,Sourced,11,21,0,2,2,1000,1.5,0.04836363636363638,0.7142857142857143
2235,Firefly Algorithm,Static,11,26,0,2,2,1000,1.5,0.07663636363636364,0.8076923076923077
2236,Firefly Algorithm,Dnyamic,11,26,0,2,2,1000,1.5,0.04518181818181828,0.5
2237,Firefly Algorithm,Sourced,11,26,0,2,2,1000,1.5,0.0617272727272728,0.6538461538461539
2238,Firefly Algorithm,Static,11,31,0,2,2,1000,1.5,0.05309090909090915,0.4838709677419355
2239,Firefly Algorithm,Dnyamic,11,31,0,2,2,1000,1.5,0.10454545454545462,1.0
2240,Firefly Algorithm,Sourced,11,31,0,2,2,1000,1.5,0.06454545454545461,0.6129032258064516
2241,Firefly Algorithm,Static,11,36,0,2,2,1000,1.5,0.0867272727272728,0.6666666666666666
2242,Firefly Algorithm,Dnyamic,11,36,0,2,2,1000,1.5,0.06790909090909095,0.5833333333333334
2243,Firefly Algorithm,Sourced,11,36,0,2,2,1000,1.5,0.05790909090909095,0.5
2244,Firefly Algorithm,Static,11,41,0,2,2,1000,1.5,0.0522727272727273,0.36585365853658536
2245,Firefly Algorithm,Dnyamic,11,41,0,2,2,1000,1.5,0.05545454545454551,0.3902439024390244
2246,Firefly Algorithm,Sourced,11,41,0,2,2,1000,1.5,0.03463636363636366,0.2682926829268293
2247,Firefly Algorithm,Static,11,46,0,2,2,1000,1.5,0.08245454545454553,0.5
2248,Firefly Algorithm,Dnyamic,11,46,0,2,2,1000,1.5,0.08481818181818189,0.5217391304347826
2249,Firefly Algorithm,Sourced,11,46,0,2,2,1000,1.5,0.10781818181818194,0.6521739130434783
2250,Firefly Algorithm,Static,11,1,0,2,2,1000,2.0,0.01972727272727266,5.0
2251,Firefly Algorithm,Dnyamic,11,1,0,2,2,1000,2.0,0.02836363636363642,7.0
2252,Firefly Algorithm,Sourced,11,1,0,2,2,1000,2.0,0.0150909090909091,4.0
2253,Firefly Algorithm,Static,11,6,0,2,2,1000,2.0,0.04727272727272735,2.1666666666666665
2254,Firefly Algorithm,Dnyamic,11,6,0,2,2,1000,2.0,0.08072727272727283,3.8333333333333335
2255,Firefly Algorithm,Sourced,11,6,0,2,2,1000,2.0,0.02445454545454545,1.1666666666666667
2256,Firefly Algorithm,Static,11,11,0,2,2,1000,2.0,0.0978181818181819,2.4545454545454546
2257,Firefly Algorithm,Dnyamic,11,11,0,2,2,1000,2.0,0.07181818181818188,1.8181818181818181
2258,Firefly Algorithm,Sourced,11,11,0,2,2,1000,2.0,0.02681818181818184,0.7272727272727273
2259,Firefly Algorithm,Static,11,16,0,2,2,1000,2.0,0.0658181818181819,1.1875
2260,Firefly Algorithm,Dnyamic,11,16,0,2,2,1000,2.0,0.03100000000000002,0.625
2261,Firefly Algorithm,Sourced,11,16,0,2,2,1000,2.0,0.03272727272727274,0.625
2262,Firefly Algorithm,Static,11,21,0,2,2,1000,2.0,0.07554545454545455,1.0
2263,Firefly Algorithm,Dnyamic,11,21,0,2,2,1000,2.0,0.0533636363636364,0.7619047619047619
2264,Firefly Algorithm,Sourced,11,21,0,2,2,1000,2.0,0.02536363636363647,0.3333333333333333
2265,Firefly Algorithm,Static,11,26,0,2,2,1000,2.0,0.09963636363636373,1.0
2266,Firefly Algorithm,Dnyamic,11,26,0,2,2,1000,2.0,0.0519090909090909,0.5769230769230769
2267,Firefly Algorithm,Sourced,11,26,0,2,2,1000,2.0,0.0617272727272728,0.6538461538461539
2268,Firefly Algorithm,Static,11,31,0,2,2,1000,2.0,0.05272727272727276,0.4838709677419355
2269,Firefly Algorithm,Dnyamic,11,31,0,2,2,1000,2.0,0.05681818181818186,0.5161290322580645
2270,Firefly Algorithm,Sourced,11,31,0,2,2,1000,2.0,0.04309090909090911,0.41935483870967744
2271,Firefly Algorithm,Static,11,36,0,2,2,1000,2.0,0.07672727272727277,0.5833333333333334
2272,Firefly Algorithm,Dnyamic,11,36,0,2,2,1000,2.0,0.05454545454545458,0.4722222222222222
2273,Firefly Algorithm,Sourced,11,36,0,2,2,1000,2.0,0.06163636363636371,0.5
2274,Firefly Algorithm,Static,11,41,0,2,2,1000,2.0,0.0841818181818183,0.5609756097560976
2275,Firefly Algorithm,Dnyamic,11,41,0,2,2,1000,2.0,0.06827272727272732,0.4634146341463415
2276,Firefly Algorithm,Sourced,11,41,0,2,2,1000,2.0,0.03190909090909095,0.24390243902439024
2277,Firefly Algorithm,Static,11,46,0,2,2,1000,2.0,0.0766363636363637,0.4782608695652174
2278,Firefly Algorithm,Dnyamic,11,46,0,2,2,1000,2.0,0.06863636363636368,0.45652173913043476
2279,Firefly Algorithm,Sourced,11,46,0,2,2,1000,2.0,0.06118181818181823,0.41304347826086957
2280,Firefly Algorithm,Static,11,1,0,2,2,2000,0.5,0.0098636363636361,5.0
2281,Firefly Algorithm,Dnyamic,11,1,0,2,2,2000,0.5,0.01531818181818144,8.0
2282,Firefly Algorithm,Sourced,11,1,0,2,2,2000,0.5,0.00754545454545434,4.0
2283,Firefly Algorithm,Static,11,6,0,2,2,2000,0.5,0.02363636363636305,2.1666666666666665
2284,Firefly Algorithm,Dnyamic,11,6,0,2,2,2000,0.5,0.04036363636363537,3.8333333333333335
2285,Firefly Algorithm,Sourced,11,6,0,2,2,2000,0.5,0.01222727272727241,1.1666666666666667
2286,Firefly Algorithm,Static,11,11,0,2,2,2000,0.5,0.05186363636363511,2.5454545454545454
2287,Firefly Algorithm,Dnyamic,11,11,0,2,2,2000,0.5,0.04522727272727164,2.1818181818181817
2288,Firefly Algorithm,Sourced,11,11,0,2,2,2000,0.5,0.02345454545454485,1.2727272727272727
2289,Firefly Algorithm,Static,11,16,0,2,2,2000,0.5,0.03399999999999916,1.1875
2290,Firefly Algorithm,Dnyamic,11,16,0,2,2,2000,0.5,0.03077272727272653,1.0
2291,Firefly Algorithm,Sourced,11,16,0,2,2,2000,0.5,0.01636363636363593,0.625
2292,Firefly Algorithm,Static,11,21,0,2,2,2000,0.5,0.03777272727272634,1.0
2293,Firefly Algorithm,Dnyamic,11,21,0,2,2,2000,0.5,0.03104545454545377,0.8571428571428571
2294,Firefly Algorithm,Sourced,11,21,0,2,2,2000,0.5,0.0262727272727266,0.7619047619047619
2295,Firefly Algorithm,Static,11,26,0,2,2,2000,0.5,0.0334090909090901,0.6923076923076923
2296,Firefly Algorithm,Dnyamic,11,26,0,2,2,2000,0.5,0.04972727272727151,1.0769230769230769
2297,Firefly Algorithm,Sourced,11,26,0,2,2,2000,0.5,0.03086363636363561,0.6538461538461539
2298,Firefly Algorithm,Static,11,31,0,2,2,2000,0.5,0.02590909090909026,0.4838709677419355
2299,Firefly Algorithm,Dnyamic,11,31,0,2,2,2000,0.5,0.02218181818181762,0.41935483870967744
2300,Firefly Algorithm,Sourced,11,31,0,2,2,2000,0.5,0.03227272727272646,0.6129032258064516
2301,Firefly Algorithm,Static,11,36,0,2,2,2000,0.5,0.05618181818181682,0.8611111111111112
2302,Firefly Algorithm,Dnyamic,11,36,0,2,2,2000,0.5,0.0224999999999994,0.4166666666666667
2303,Firefly Algorithm,Sourced,11,36,0,2,2,2000,0.5,0.02481818181818118,0.4166666666666667
2304,Firefly Algorithm,Static,11,41,0,2,2,2000,0.5,0.02545454545454481,0.36585365853658536
2305,Firefly Algorithm,Dnyamic,11,41,0,2,2,2000,0.5,0.0410909090909081,0.5365853658536586
2306,Firefly Algorithm,Sourced,11,41,0,2,2,2000,0.5,0.01581818181818139,0.2682926829268293
2307,Firefly Algorithm,Static,11,46,0,2,2,2000,0.5,0.03790909090908996,0.4782608695652174
2308,Firefly Algorithm,Dnyamic,11,46,0,2,2,2000,0.5,0.03518181818181727,0.4782608695652174
2309,Firefly Algorithm,Sourced,11,46,0,2,2,2000,0.5,0.05631818181818046,0.6739130434782609
2310,Firefly Algorithm,Static,11,1,0,2,2,2000,1.0,0.0098636363636361,5.0
2311,Firefly Algorithm,Dnyamic,11,1,0,2,2,2000,1.0,0.01531818181818144,8.0
2312,Firefly Algorithm,Sourced,11,1,0,2,2,2000,1.0,0.00754545454545434,4.0
2313,Firefly Algorithm,Static,11,6,0,2,2,2000,1.0,0.02363636363636305,2.1666666666666665
2314,Firefly Algorithm,Dnyamic,11,6,0,2,2,2000,1.0,0.04036363636363537,3.8333333333333335
2315,Firefly Algorithm,Sourced,11,6,0,2,2,2000,1.0,0.01222727272727241,1.1666666666666667
2316,Firefly Algorithm,Static,11,11,0,2,2,2000,1.0,0.06095454545454399,3.0
2317,Firefly Algorithm,Dnyamic,11,11,0,2,2,2000,1.0,0.03590909090909002,1.8181818181818181
2318,Firefly Algorithm,Sourced,11,11,0,2,2,2000,1.0,0.0715454545454528,3.727272727272727
2319,Firefly Algorithm,Static,11,16,0,2,2,2000,1.0,0.03399999999999916,1.1875
2320,Firefly Algorithm,Dnyamic,11,16,0,2,2,2000,1.0,0.03077272727272653,1.0
2321,Firefly Algorithm,Sourced,11,16,0,2,2,2000,1.0,0.01636363636363593,0.625
2322,Firefly Algorithm,Static,11,21,0,2,2,2000,1.0,0.03818181818181725,1.0
2323,Firefly Algorithm,Dnyamic,11,21,0,2,2,2000,1.0,0.02668181818181751,0.7619047619047619
2324,Firefly Algorithm,Sourced,11,21,0,2,2,2000,1.0,0.0262727272727266,0.7619047619047619
2325,Firefly Algorithm,Static,11,26,0,2,2,2000,1.0,0.03831818181818089,0.8076923076923077
2326,Firefly Algorithm,Dnyamic,11,26,0,2,2,2000,1.0,0.02259090909090852,0.5
2327,Firefly Algorithm,Sourced,11,26,0,2,2,2000,1.0,0.03086363636363561,0.6538461538461539
2328,Firefly Algorithm,Static,11,31,0,2,2,2000,1.0,0.02590909090909026,0.4838709677419355
2329,Firefly Algorithm,Dnyamic,11,31,0,2,2,2000,1.0,0.03563636363636274,0.6774193548387096
2330,Firefly Algorithm,Sourced,11,31,0,2,2,2000,1.0,0.03227272727272646,0.6129032258064516
2331,Firefly Algorithm,Static,11,36,0,2,2,2000,1.0,0.04204545454545353,0.6388888888888888
2332,Firefly Algorithm,Dnyamic,11,36,0,2,2,2000,1.0,0.01822727272727226,0.3055555555555556
2333,Firefly Algorithm,Sourced,11,36,0,2,2,2000,1.0,0.06368181818181663,1.0
2334,Firefly Algorithm,Static,11,41,0,2,2,2000,1.0,0.03899999999999904,0.5365853658536586
2335,Firefly Algorithm,Dnyamic,11,41,0,2,2,2000,1.0,0.11836363636363355,1.5365853658536586
2336,Firefly Algorithm,Sourced,11,41,0,2,2,2000,1.0,0.01254545454545421,0.1951219512195122
2337,Firefly Algorithm,Static,11,46,0,2,2,2000,1.0,0.03272727272727191,0.41304347826086957
2338,Firefly Algorithm,Dnyamic,11,46,0,2,2,2000,1.0,0.02059090909090852,0.32608695652173914
2339,Firefly Algorithm,Sourced,11,46,0,2,2,2000,1.0,0.0539090909090896,0.6521739130434783
2340,Firefly Algorithm,Static,11,1,0,2,2,2000,1.5,0.0098636363636361,5.0
